"ASV_id","TAXID","SCIENTIFIC_NAME","BEST_IDENTITY","COUNT","domain","phylum","class","order","family","genus","species"
"MiFish_0000961","435274","Gerres cinereus",0.994082840236686,14,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0000962","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000963","None",NA,0,37,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000964","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000965","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000966","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000967","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000968","242806","Scarus ghobban",0.994186046511628,66,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000969","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000970","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000971","13675","Scomber",1,209,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber",NA
"MiFish_0000972","None",NA,0,34,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000973","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000974","50368","Arothron",0.994152046783626,50,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron",NA
"MiFish_0000975","None",NA,0,50,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000976","40493","Lutjanus",0.976470588235294,11,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0000977","242806","Scarus ghobban",0.994186046511628,70,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000978","None",NA,0,49,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000979","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000980","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000981","None",NA,0,716,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000982","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000983","None",NA,0,29,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000984","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000985","242806","Scarus ghobban",0.994186046511628,26,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000986","13675","Scomber",0.994082840236686,12,"Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomber",NA
"MiFish_0000987","None",NA,0,34,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000988","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000989","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000990","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000991","1350519","Stegastes arcifrons",0.994285714285714,29,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000992","242806","Scarus ghobban",0.994186046511628,33,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000993","None",NA,0,32,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000994","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000995","242806","Scarus ghobban",0.994186046511628,20,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0000996","50368","Arothron",0.994152046783626,59,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Arothron",NA
"MiFish_0000997","1232744","Muraena lentiginosa",0.988165680473373,63,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa"
"MiFish_0000998","1350519","Stegastes arcifrons",0.994285714285714,48,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0000999","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001000","None",NA,0,32,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001001","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001002","239048","Thalassoma lucasanum",0.994011976047904,20,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001003","239048","Thalassoma lucasanum",0.994011976047904,37,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lucasanum"
"MiFish_0001004","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001005","40493","Lutjanus",0.982248520710059,18,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA
"MiFish_0001006","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001007","36213","Abudefduf",0.988165680473373,23,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001008","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001009","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001010","None",NA,0,37,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001011","168377","Sphoeroides annulatus",0.988235294117647,42,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001012","435274","Gerres cinereus",0.994082840236686,22,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0001013","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001014","None",NA,0,31,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001015","317475","Halichoeres dispilus",0.976047904191617,175,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001016","317475","Halichoeres dispilus",0.970059880239521,20,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001017","None",NA,0,55,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001018","None",NA,0,73,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001019","211834","Lutjanus argentimaculatus",0.970414201183432,170,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus"
"MiFish_0001020","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001021","1167616","Epinephelus bontoides",0.970414201183432,180,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0001022","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001023","48193","Mugil cephalus",0.988304093567252,12,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001024","29144","Chanos chanos",0.994318181818182,31,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001025","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001026","36213","Abudefduf",0.994082840236686,10,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001027","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001028","None",NA,0,35,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001029","334415","Haemulon plumierii",0.952662721893491,13,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Haemulon","Haemulon plumierii"
"MiFish_0001030","48193","Mugil cephalus",0.982456140350877,26,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001031","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001032","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001033","None",NA,0,41,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001034","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001035","None",NA,0,1104,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001036","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001037","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001038","None",NA,0,50,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001039","317475","Halichoeres dispilus",0.970059880239521,118,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus"
"MiFish_0001040","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001041","8190","Mugil",0.964705882352941,13,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA
"MiFish_0001042","None",NA,0,43,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001043","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001044","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001045","1350520","Stegastes beebei",0.994285714285714,12,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001046","327774","Hyporthodus octofasciatus",0.970414201183432,32,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Hyporthodus","Hyporthodus octofasciatus"
"MiFish_0001047","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001048","None",NA,0,34,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001049","None",NA,0,109,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001050","398654","Pontinus macrocephalus",0.970238095238095,40,"Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus"
"MiFish_0001051","195598","Bothus robinsi",0.982456140350877,62,"Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001052","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001053","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001054","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001055","48193","Mugil cephalus",0.96551724137931,27,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001056","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001057","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001058","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001059","168377","Sphoeroides annulatus",0.988235294117647,464,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001060","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001061","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001062","29144","Chanos chanos",0.994318181818182,25,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001063","1489872","Percomorphaceae",0.994047619047619,11,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0001064","29144","Chanos chanos",0.994318181818182,13,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001065","153621","Mycteroperca bonaci",0.958579881656805,16,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci"
"MiFish_0001066","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001067","None",NA,0,25,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001068","1350519","Stegastes arcifrons",0.994285714285714,43,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons"
"MiFish_0001069","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001070","36213","Abudefduf",0.994082840236686,18,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001071","None",NA,0,56,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001072","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001073","482919","Orthopristis chrysoptera",0.976331360946746,626,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001074","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001075","None",NA,0,59,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001076","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001077","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001078","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001079","146146","Selar crumenophthalmus",1,4886,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Selar","Selar crumenophthalmus"
"MiFish_0001080","48193","Mugil cephalus",0.976608187134503,27,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001081","8158","Caranx",0.994082840236686,242,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA
"MiFish_0001082","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001083","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001084","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001085","None",NA,0,52,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001086","None",NA,0,87,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001087","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001088","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001089","332418","Eucinostomus melanopterus",0.953488372093023,14,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0001090","7823","Sphyrna lewini",1,333,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Sphyrna","Sphyrna lewini"
"MiFish_0001091","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001092","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001093","None",NA,0,26,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001094","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001095","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001096","332418","Eucinostomus melanopterus",0.959302325581395,17,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus","Eucinostomus melanopterus"
"MiFish_0001097","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001098","179359","Alectis ciliaris",1,1474,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Alectis","Alectis ciliaris"
"MiFish_0001099","None",NA,0,97,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001100","48193","Mugil cephalus",0.953757225433526,14,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001101","None",NA,0,23,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001102","None",NA,0,62,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001103","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001104","None",NA,0,33,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001105","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001106","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001107","None",NA,0,44,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001108","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001109","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001110","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001111","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001112","None",NA,0,142,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001113","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001114","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001115","8158","Caranx",0.970588235294118,11,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx",NA
"MiFish_0001116","29144","Chanos chanos",0.994318181818182,34,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001117","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001118","None",NA,0,1681,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001119","146146","Selar crumenophthalmus",0.994117647058824,20,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Selar","Selar crumenophthalmus"
"MiFish_0001120","None",NA,0,29,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001121","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001122","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001123","None",NA,0,29,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001124","48193","Mugil cephalus",0.976608187134503,14,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"MiFish_0001125","None",NA,0,100,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001126","None",NA,0,171,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001127","181461","Caranx melampygus",1,1083,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx melampygus"
"MiFish_0001128","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001129","29144","Chanos chanos",0.994318181818182,15,"Eukaryota","Chordata","Actinopteri","Gonorynchiformes","Chanidae","Chanos","Chanos chanos"
"MiFish_0001130","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001131","None",NA,0,460,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001132","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001133","1182146","Bodianus diplotaenia",0.994117647058824,25,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0001134","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001135","None",NA,0,19,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001136","None",NA,0,43,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001137","None",NA,0,39,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001138","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001139","36213","Abudefduf",0.988165680473373,99,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA
"MiFish_0001140","None",NA,0,30,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001141","None",NA,0,12,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001142","None",NA,0,22,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001143","435274","Gerres cinereus",0.994082840236686,63,"Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus"
"MiFish_0001144","None",NA,0,60,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001145","316138","Cubiceps squamiceps",1,194,"Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Cubiceps","Cubiceps squamiceps"
"MiFish_0001146","1489872","Percomorphaceae",0.994047619047619,16,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0001147","1489872","Percomorphaceae",0.988095238095238,10,"Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA
"MiFish_0001148","None",NA,0,109,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001149","1182014","Enchelycore nigricans",0.964497041420118,26,"Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Enchelycore","Enchelycore nigricans"
"MiFish_0001150","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001151","None",NA,0,901,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001152","482919","Orthopristis chrysoptera",0.976331360946746,158,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera"
"MiFish_0001153","None",NA,0,45,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001154","None",NA,0,68,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001155","722560","Archosargus rhomboidalis",0.964705882352941,36,"Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0001156","8245","Xiphias gladius",1,176,"Eukaryota","Chordata","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","Xiphias gladius"
"MiFish_0001157","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001158","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001159","None",NA,0,125,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001160","None",NA,0,86,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001161","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001162","None",NA,0,98,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001163","None",NA,0,53,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001164","173321","Seriola rivoliana",1,282,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Seriola","Seriola rivoliana"
"MiFish_0001165","163147","Girella",0.970414201183432,21,"Eukaryota","Chordata","Actinopteri","Centrarchiformes","Girellidae","Girella",NA
"MiFish_0001166","1167616","Epinephelus bontoides",0.964497041420118,11,"Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides"
"MiFish_0001167","None",NA,0,441,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001168","36216","Abudefduf taurus",0.994082840236686,10,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001169","None",NA,0,931,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001170","1350520","Stegastes beebei",0.982857142857143,14,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei"
"MiFish_0001171","None",NA,0,131,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001172","None",NA,0,94,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001173","1268096","Stegastes rectifraenum",0.994413407821229,223,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes rectifraenum"
"MiFish_0001174","8190","Mugil",0.988235294117647,64,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil",NA
"MiFish_0001175","None",NA,0,336,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001176","1182146","Bodianus diplotaenia",0.994117647058824,284,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia"
"MiFish_0001177","166773","Microdesmus longipinnis",0.951807228915663,661,"Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Microdesmus","Microdesmus longipinnis"
"MiFish_0001178","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001179","722560","Archosargus rhomboidalis",0.964705882352941,17,"Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae","Archosargus","Archosargus rhomboidalis"
"MiFish_0001180","None",NA,0,760,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001181","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001182","None",NA,0,38,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001183","None",NA,0,40,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001184","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001185","None",NA,0,17,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001186","None",NA,0,81,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001187","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001188","195598","Bothus robinsi",0.97093023255814,14,"Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001189","168377","Sphoeroides annulatus",0.988235294117647,122,"Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"MiFish_0001190","195598","Bothus robinsi",0.97093023255814,17,"Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Bothidae","Bothus","Bothus robinsi"
"MiFish_0001191","None",NA,0,16,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001192","2012922","Hyporhamphus yuri",0.994082840236686,23,"Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri"
"MiFish_0001193","None",NA,0,13,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001194","36216","Abudefduf taurus",0.994082840236686,71,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf taurus"
"MiFish_0001195","None",NA,0,85,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001196","173309","Caranx crysos",0.982248520710059,142,"Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx crysos"
"MiFish_0001197","466148","Johnrandallia nigrirostris",1,99,"Eukaryota","Chordata","Actinopteri","Chaetodontiformes","Chaetodontidae","Johnrandallia","Johnrandallia nigrirostris"
"MiFish_0001198","None",NA,0,58,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001199","None",NA,0,21,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001200","None",NA,0,14,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001201","2608457","Platybelone argalus platyura",1,33,"Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Platybelone","Platybelone argala"
"MiFish_0001202","None",NA,0,139,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001203","242806","Scarus ghobban",0.994186046511628,10,"Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban"
"MiFish_0001204","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001205","None",NA,0,27,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001206","None",NA,0,20,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001207","None",NA,0,18,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001208","None",NA,0,122,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001209","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001210","None",NA,0,15,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001211","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001212","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001213","None",NA,0,64,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001214","None",NA,0,11,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001215","None",NA,0,83,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001216","None",NA,0,24,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001217","None",NA,0,10,NA,NA,NA,NA,NA,NA,NA
